,Total_Stops,Price,Duration_total,Dep_hour,weekday_name_Monday,weekday_name_Saturday,weekday_name_Sunday,weekday_name_Thursday,weekday_name_Tuesday,weekday_name_Wednesday,Add_col_1,Add_col_2,Add_col_3,Air_col_1,Air_col_2,Air_col_3,Air_col_4,Air_col_5,Air_col_6
332,0,4239,165,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333,0,4148,160,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
334,0,3971,175,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
335,1,5192,955,07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
336,2,9483,1390,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
337,2,18804,440,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338,0,5201,170,05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
339,1,16079,450,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,7229,180,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
341,1,6795,465,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
342,1,10953,1520,09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,2,15965,625,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
344,2,9968,1820,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
345,0,4804,155,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
346,1,16079,540,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2,11507,910,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
348,2,11542,1700,09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
349,0,7229,180,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,0,4544,165,06,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
351,1,6496,295,05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
352,0,4804,160,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
353,1,13439,1330,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
354,1,6540,610,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
355,0,4591,170,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
356,1,4437,260,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,1,6151,660,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
358,0,7754,180,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
359,1,10262,1355,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
360,0,8016,185,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,4781,160,06,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
362,0,4668,170,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
363,1,14594,1265,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
364,1,14231,710,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365,1,8425,1535,05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
366,1,9646,925,07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,0,7295,145,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
368,1,5162,220,06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
369,0,6860,175,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
370,0,6216,190,06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371,1,5192,710,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,0,4823,170,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
373,0,3919,170,09,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
374,0,2754,90,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
375,1,9315,690,07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
376,1,11667,530,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
377,1,6224,1215,08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378,2,13349,1210,09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
379,1,11087,965,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380,1,15603,755,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
381,2,15129,1025,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
382,0,4823,180,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
383,1,8452,930,07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
384,1,12524,690,07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
385,0,3384,140,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
386,1,10262,1425,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
387,0,1965,90,13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
388,0,4804,155,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
389,1,16079,1485,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2,13292,1295,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391,1,6751,330,07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
392,1,8669,735,07,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
393,1,14871,485,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
394,1,12898,300,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
395,0,3919,170,09,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
396,1,36983,385,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
397,0,3597,140,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
398,0,10741,165,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
399,2,11432,765,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
400,1,11087,950,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
401,2,13292,1620,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
402,3,10493,1585,05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
403,0,7631,175,07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404,2,13381,1490,06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
405,1,13731,520,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
406,2,11911,1545,05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
407,0,4591,170,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
408,1,14848,375,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
409,1,8266,630,08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
410,2,12392,1560,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
411,1,13044,1025,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1,12898,1280,07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
413,1,12242,335,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,0,3943,170,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
415,1,11105,1550,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
416,1,14388,730,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,2,13014,1025,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,15411,510,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
419,1,16289,1385,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420,1,6442,560,06,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
421,1,10844,475,08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
422,0,5678,90,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,6906,170,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
424,0,3543,135,09,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
425,1,14714,600,09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
426,0,11793,155,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,1,14323,465,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
428,0,3971,175,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
429,1,8452,1580,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
430,0,5403,160,07,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
431,1,13727,660,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
432,2,12639,1165,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
433,0,5198,175,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
434,0,4878,165,19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
435,1,12373,1395,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
436,1,8552,540,07,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
437,0,6741,190,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
438,1,6481,385,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
439,1,7354,520,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
440,0,5228,170,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
441,1,10844,740,08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
442,1,6347,320,06,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
443,1,5013,240,08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
444,1,9663,585,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
445,0,4823,175,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
446,2,13381,1580,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
447,0,3543,135,09,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
448,1,9663,585,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
449,1,7064,1495,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450,1,10262,715,07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
451,2,13013,500,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
452,2,15339,1045,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,0,4937,170,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
454,1,6818,425,05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
455,2,10441,1275,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
456,1,5177,300,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,0,3858,145,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
458,1,6534,315,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
459,1,6795,910,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460,1,9736,705,07,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
461,0,7229,180,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1,4957,295,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
463,0,7648,165,06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
464,0,3873,150,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
465,1,14388,585,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
466,0,5618,160,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467,1,7408,390,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
468,1,13774,330,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
469,0,4668,160,07,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
470,2,13082,2045,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471,1,8669,925,03,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
472,1,6316,570,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473,1,12583,365,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
474,0,7923,160,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
475,1,7378,350,07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,0,4878,165,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
477,1,10844,1640,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
478,0,7229,180,08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,1,6297,315,06,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
480,1,8529,960,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,1,13727,420,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
482,1,6643,520,08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
483,1,10197,540,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
484,0,4911,140,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
485,0,6482,140,05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,1,26890,380,08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
487,1,3717,265,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
488,0,3597,140,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
489,2,10846,665,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
490,1,14069,1015,05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
491,1,5177,825,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
492,2,14641,1545,05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493,1,6442,835,08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
494,1,5704,315,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
495,1,9663,1155,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
496,1,14714,450,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,1,5406,540,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
498,1,8610,1440,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
499,2,14237,1090,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,4823,175,07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501,0,2227,90,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
502,1,12373,1280,07,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
503,1,8372,375,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
504,1,17024,870,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,0,3100,80,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
506,1,14053,775,06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
507,0,3540,145,05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
508,1,9345,1350,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
509,2,10368,1375,05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
510,1,26890,325,07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511,0,5755,85,08,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
512,1,7832,435,08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
513,1,14388,740,08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,2,8839,1210,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
515,2,22096,1275,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
516,0,3687,135,07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517,1,9627,630,08,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
518,1,13542,845,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
519,0,4423,170,04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
520,2,8899,985,04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
521,1,5583,315,06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
522,1,6752,830,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,0,3543,135,08,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
524,1,7832,435,08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
525,2,10991,1625,05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
526,1,12898,1655,09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
527,1,12898,300,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
528,0,3398,170,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,5201,170,05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
530,2,13873,920,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
531,1,7384,320,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
532,1,10262,610,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
533,1,10031,1655,08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
534,1,12384,575,09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
535,1,7757,1690,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
536,1,17261,840,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0,7298,155,09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
538,0,7229,175,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,0,4174,155,04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
540,1,5699,280,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
541,0,4880,150,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
542,1,15284,675,08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
543,1,13759,475,08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,1,16092,530,09,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
545,0,4392,85,06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
546,1,10262,940,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
547,0,3841,155,06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
548,0,5048,175,07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549,1,11096,805,07,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
550,1,5073,275,07,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
551,1,19828,1110,09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,0,3739,135,07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
553,2,10598,2295,05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
554,0,7229,185,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
555,1,8610,1550,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556,0,6216,190,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
557,0,6961,170,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558,1,10703,690,09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
559,1,14151,395,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
560,1,8586,1655,06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
561,0,4488,155,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
562,1,7408,450,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
563,0,5443,195,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
564,1,10539,575,09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
565,1,7723,750,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
566,1,15411,680,07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
567,0,7229,180,07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,0,4804,155,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
569,0,4050,90,02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
570,1,14151,1570,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
571,1,4957,295,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
572,0,7591,165,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
573,1,11134,520,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
574,1,6600,425,05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
575,0,4966,165,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
576,2,15481,1490,06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
577,0,5515,140,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
578,1,14714,660,08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,1,4959,540,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,7229,175,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,0,6094,185,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
582,0,4409,155,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
583,1,9794,780,06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
584,0,5678,85,02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1,6442,455,08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
586,0,4878,160,07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
587,1,12446,775,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
588,2,16704,1760,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
589,1,9134,300,05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
590,1,8586,520,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
591,0,7229,180,07,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
592,0,6144,180,07,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
593,0,6961,165,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
594,1,10844,730,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
595,0,3597,140,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
596,1,7139,475,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
597,2,25139,1775,09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598,2,10368,1615,09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
599,1,5117,765,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
600,1,9211,455,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
601,0,4174,150,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
602,1,10786,705,07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
603,1,9134,1420,08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
604,2,13376,830,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605,1,6955,770,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
606,1,10844,590,08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
607,0,3807,150,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
608,1,9663,1315,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
609,1,12373,1570,02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
610,0,4991,175,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
611,1,6745,1215,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
612,1,10262,1210,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
613,1,6540,655,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
614,0,3873,150,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
615,1,15554,1270,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
616,0,4804,155,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
617,1,7438,1240,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
618,0,6181,170,04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
619,1,9424,390,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
620,2,12725,1800,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
621,1,6046,790,08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622,0,3971,175,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
623,1,12692,1080,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
624,1,7451,480,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,1,13817,525,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
626,1,10703,750,09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
627,1,13817,800,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,1,27210,370,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1,13941,450,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1,10246,1155,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
631,0,4804,155,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
632,1,6810,720,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
633,0,5198,180,08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
634,0,5613,170,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
635,0,4784,85,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
636,1,5406,1385,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
637,0,5228,170,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
638,1,12898,1325,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
639,0,4667,135,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
640,1,14781,345,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,0,5403,170,09,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
642,1,9899,570,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
643,2,13029,535,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
644,1,9187,1065,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
645,0,4823,170,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646,2,8665,1305,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
647,1,14871,755,08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648,0,4049,90,06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
649,0,4667,135,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650,1,4226,235,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
651,0,7591,165,06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
652,1,19225,450,05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1,12898,1040,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
654,0,2754,90,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
655,0,1965,90,13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
656,2,12835,1830,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
657,1,52229,300,05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
658,1,14533,675,08,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
659,0,4668,170,09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,1,11822,1145,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
661,1,6017,395,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
662,1,14714,450,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,3597,135,08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
664,0,3383,165,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
665,2,11642,765,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
666,0,5403,170,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
